,image,bookName,author,interpreter,publisher,price,title,text,pages,dimensons,publicationDate,language,isbn
2350,https://i.idefix.com/cache/500x400-0/originals/0001787938001-1.jpg,1 Kişilik Dev Kadro,Nermin Ceri,,Romans,"31,5 TL",1 Kişilik Dev Kadro Kitap Açıklaması,"
“O ne yazdıysa, O neyi nasip ettiyse onu yaşadım.”
Her gökyüzüne baktığında oradaki yıldızlar kadar uzak sandığı hayaline nasıl ulaştığının rehberi niteliğinde bu kitap… O, MİT görevlisi bir dedenin torunu. Bomba uzmanlığından basın danışmanlığına, oradan da kanserli olduğu halde ümidini kesmeden verdiği mücadelesine kadar yüreğini sonuna kadar açmış bir kadının gerçek yaşam hikâyesi… Babasına duyuramadığı çığlıkları: “Sence ben seni, gidişinden sonra affedebildim mi? Beni, imkân varken imkânsız hale getirişini kabullenebildim mi? Yüreğimde açtığın yaralar tamir olabildi mi?” Üvey annesinin elinden aldığı mirası... Hiçbir kalıba sığmayan yoğun tempodaki iş hayatı: Sürmanşete çıkan istihbarat gazeteciliği, Manukyan’la tanışması... ABD eski başkanı Bush’un özel uçağı Air Force One’da yaşadığı sıradışı tecrübeleri…  Şöhrete ulaştırıp servetlerine servet kattığı bazı ünlülere neden kızgın? Kim onlar? Ve cevabını bulacağınız onlarca soru: Fatih Altaylı’yla yaşadığı trafik kazasına kim sebep olmuştu? Ajda Pekkan neden çocuk sahibi olmadı? “Sibel Can’ın vücudunda kimsenin görmediği iki elbise var” derken neyi kastediyordu? Çalışanını Cuma namazına gittiği için işinden atmaya kalkan ünlü kimdi? Serdar Ortaç’a neden “Japon” imajı yaptı?  Rafet El Roman neden apar topar evlendi? Hangi pergel bacaklı şarkıcı onun dokunuşuyla stara dönüştü? “NERMİN, İMAJIMIN BESTEKÂRIDIR” diyen ünlü kimdi? Sanat dünyasında “Sümbül Ağalık” ne demek?
Sanat camiasındaki vefasızlıklar, sahte yüzler, daha neler neler!
“Belki ben, babamın ‘ceza’sıydım bu hayatta ancak... çok güzel kariyer planları yaptığım şişik cüzdanlı bazı sanatçılarım içinse ‘ödül’düm!..  Tüm bunlar ne içindi? İnsanların hırsı, para sevdası, entrikaları, birkaç kuruş daha kazanabilmeleri yüzünden mi?  Can verirken yanlarında götüremeyecekleri saçma kuruşlar yüzünden içimi bu kadar acıtmaya değer miydi?”
(Tanıtım Bülteninden)
 
",,"13,5 x 21",,,9786052280508
2351,https://i.idefix.com/cache/500x400-0/originals/0000000666519-1.jpg,Gece,Elie Wiesel,Dila Balça Öğün,Koridor Yayıncılık,"27,75 TL",Gece Kitap Açıklaması,"
Tüm İnsanlığa Okutulması Gereken Kitap."" -Oprah-Transilvanya'nın Sighet şehrinde doğan Elie Wiesel, 1944'te, ailesiyle beraber Auschwitz, ardından Birkenau'ya gönderildiğinde henüz 16 yaşındaydı. Gece, onun bu hatıralarının kitabıdır: Bir daha hiç görmeyeceği annesi ve küçük kız kardeşinden ayrılışı, babasıyla açlığı, soğuğu, darbeleri ve işkenceyi paylaştığı kamplar… Ve insan onurunu kaybetmenin utancı.Gece'yi bu denli ürpertici kılan şey; yazarın başından geçen olayları -mış gibi yapmadan, bir tepki olarak gösterilen her düşüncenin, korkunun ve acının resmini derin fırça darbeleriyle gözler önüne seriyor olmasıdır. Hafızalardan silinmeyecek bir tarihe tanıklığın küçücük bir kitaba sığdırıldığı bu dev şaheser, yüreğinizle sizi baş başa bırakacak. 1986'da Nobel Barış Ödülü'nü alan Wiesel, Boston Üniversitesi'nde fahri profesör unvanıyla ders vermektedir.(Tanıtım Bülteninden)",176,,2015,Türkçe,9786054629978
2352,https://i.idefix.com/cache/500x400-0/originals/0001969776001-1.jpg,Ahmet Kaya,Ferda Özcanlı,,Dorlion Yayınevi,"47,25 TL",Ahmet Kaya Kitap Açıklaması,"
Ahmet Kaya’nın hayatının değiştiği o ödül gecesini bir de kendisinden dinleyelim. Hepimizin medyanın gözüyle tanıdığı Ahmet Kaya’nın mahkemeye sunduğu savunmasını, röportajlarını içeren bu eserde, kendi ağzıyla Ahmet Kaya’yı okuyoruz. Etkilendiği, bestelerini yaptığı şairlerin de hayatını anlatan bu eser sayesinde, Ahmet Kaya’nın düşünce hayatına nasıl yön verdiğini görme şansı buluyoruz..
 
(Tanıtım Bülteninden)
 
",272,"13,5 x 21",2022,Türkçe,9786254191145
2353,https://i.idefix.com/cache/500x400-0/originals/0001967507001-1.jpg,Umudun Sesi,Ersin Onay,,Sevda Cenap & Müzik Vakfı,"52,0 TL",Umudun Sesi Kitap Açıklaması,"
“Olağanüstü yetenekli olan bu zeki genç, bugün nadiren karşılaşılan şiirsel ve rafine bir sanatsal doğaya sahip… Ülkenizin sanat kalitesine onur veriyor. Türkiye’de aldığı müzikal formasyonun beni en üst düzeyde etkilediğini söylemek isterim. Onun vasıtasıyla Ankara Devlet Konservatuvarı’nı dünyanın en iyi müzik okullarından biri olarak görüyorum ve sizi hararetle tebrik etmek istiyorum.” Thirerry de Brunhoff, 1971“4. Ankara Müzik Festivali başarıyla sürüyor. Bu festivalin çok güzel bir konserini de Ankara Devlet Konservatuvarı (ADK) Öğrenci Orkestrası verdi. Konser salonunda unutulmaz bir gece yaşandı… ADK Müdürü Ersin Onay, o konserin baş solisti bence… Konservatuvarı çağdaş bir düzeye ulaştırmak, öğrencilere iyi bir ortam yaratmak için büyük özverilerle, ama en çok inançla çalışan bir yönetici için bundan güzel ödül düşünülemez…” Müşerref Hekimoğlu, 1987“Başkentliler hipodromda bir orkestra konseri düşünebilir miydi acaba? Karşıda Kale’nin ışıkları, genç bir orkestra... Atatürk’ün soluğunu hissediyor müzik severler.” Müşerref Hekimoğlu, 1990“Çağdaş müzik hayatımıza hem müzik eğitimine getirdiği ileri hamlelerle, hem kurduğu orkestralarla, son olarak da Anadolu Festivali ile sürekli yeni projeler üreten ve bu projeleri gerçekleştiren Bilkent Müzik ve Sahne Sanatları Fakültesi Dekanı Ersin Onay’a ona destek verenlere ve son derece profesyonel ekibine hayretler içinde hayran olmamak elde değil.” Filiz Ali, 1996 “Bilkent Üniversitesi MSSF Dekanı olan Prof. Ersin Onay, şimdilerde giderek yok olan bir ruh, espri ve duyarlılık tipini temsil ediyor. Son derece iyi bir piyanist olan Onay, sanatçıların alabildiğine egosantrik olduğu bu dünyada adını hiçbir yerde geçirmeyerek, ‘ben’ini aşmış bir hoca olarak yaşar.” Ayça Atikoğlu, 1996“Ne olur bu an hiç bitmesin, hiç bitmesin, hiç bitmesin. Konser bitti etkisi bitmedi.Konserden çok sonra hem şef Rickenbacher hem koro şefi Georgi Robev, Bilkent Üniversitesi Müzik ve Sahne Sanatları Fakültesi Dekanı Ersin Onay’a teşekkür ediyorlardı. Böyle bir doğal ortamda böyle bir konser olanağını onlara sağladığı için. … Sahnedeki insanlara bakmam yeterliydi. Her ulustan, her yaştandılar. Yılların deneyimli ustaları, Bilkent Üniversitesi’nin hocaları ile fakültenin ilk mezunları genç öğrenciler bir aradaydı. Onları birleştiren, yaptıkları işe inançları ve yaparken duydukları coşku; evrensel çağdaş değerleri yüceltmeleriydi.” Zeynep Oral, 1996“Ersin Onay’la ‘Barış ve Dostluk Treni’ndeyiz… Konserden geliyoruz bir dolu insan. 300’ün üzerinde… [4.] Anadolu Festivali’nin ilkinin sergilendiği Yunus Emre Külliyesi’nde Adnan Saygun’un Yunus Emre Kantatı’nı dinlemişiz. Mihalıççık Köyü’nün çocuğu, genç, yaşlısıyla… TCDD’nin hizmeti büyük… Bu konser için tahsis etmiş treni. Dönüş yolunda ‘halk anlamaz’ diyenlere çatıyoruz. İyi ve güzel olanı anlamayanın kimler olduğunu tartışıyoruz…” Serpil Yılmaz, 1997“Ben inanıyorum ki, Şırnak Cumhuriyet Meydanı’nda her gece konser olsa, orası dolar. Halkın sanata, iyi şeylere susuzluğunu giderecek her etkinlik dinleyici, seyirci bulur.” Mesut İktu, 1998“Sandılar ki, şehirlerin geri kalması duyguları da geri bırakıyor. Sandılar ki, kurşun sesleri arasında doğup büyümek yetenekleri de öldürüyor. Oysaki ölmüyordu müzik tutkusu. Bunun için bir mucize el, yaban otları arasındaki eşsiz çiçeklere dokundu.” Şule Türker, 1998“Atatürk’ün kültür ve sanat evrimi doğrultusunda emek veren Prof. Ersin Onay’ın bu onurlu ve başarılı dekanlık görevinin yanı sıra anımsanması gereken bir özelliği de var: Piyanist olarak uluslararası klasta bir “virtüoz”. Uzun yıllar önce Paris’ten dönüşünde verdiği resitalinde O’nu hayranlıkla dinlemiş, tanışmış ve o zaman Cumhuriyet’teki yazımda belirtmiştim. Sonra Konservatuvar Müdürlüğü yaptı. Ve yıllardan beri üstün sanat değerini Bilkent Üniversitesi’nde Atatürk’ün ‘evrensel, çoksesli ve ileri müzik evrimi’ yolunda uğraş vermeye adamış bir insan…” Selmi Andak, 1998
 
(Tanıtım Bülteninden)
 
",300,"13,5 x 19,5",2022,Türkçe,9786056527975
2354,https://i.idefix.com/cache/500x400-0/originals/0000000722076-1.jpg,Hz.Selman'ı Farisi,Enis Emir,,İmam Rıza Dergahı Yayınları,"40,8 TL",Hz.Selman'ı Farisi Kitap Açıklaması,"
Hz. Muhammed Mustafa şöyle dedi:""Selman Biz Ehl-i Beyt'tendir.""İslam tarihinde Ehl-i Beyt'ten sonra en yüce makama sahip olan Hz. Selman hakkında Türkçe olarak yazılmış çok az kitap mevcuttur. Belki de kitap yerine makale dersek daha isabetli olur. Hz. Selman, İslam tarihinde önemli bir yeri işgal etmemiş gibi bir tavır ve durum bu zamana kadar sergilenmiştir.Hz. Selman hakkında Arapça yazılan kitapların çoğunluğu, Aleviler tarafından yazılmıştır. Biz Aleviler, Hz. Selman'a daha çok önem vermekte ve göstermekteyiz.Bu çalışmamda Hz. Selman'ın gerçek kimliğini tanıtmayı hedefledim. Güneşin ışınları ne kadar güneşten ise, güneşin kendisi (kaynağı) başkadır. Hz. Selman hakkında vermeye çalışacağım bilgiler de, ancak kaynağın ışınlarından bir nebze kadar olabilirler.Hz. Selman'ın gerçek kimliğini Müslümanların çoğunluğu bilmemektedir. Hz. Selman'ın gerçek kimliğini ifade eden bu çalışmayı sabır ve itina ile hazırladım.-Enis Emir-(Tanıtım Bülteninden)",216,,2016,Türkçe,9786058362048
2355,https://i.idefix.com/cache/500x400-0/originals/0000000714820-1.jpg,Cengizhan,Oğuzhan Cengiz,,Bilgeoğuz Yayınları,"22,05 TL",Cengizhan Kitap Açıklaması,"
Cengiz Han'ın asıl adı Temuçin'dir. ""Cengiz"" başarılarından dolayı verilmiş bir unvandır. Dünyayı titreten imparator olarak bilinir. Cengiz Han, doğudan batıya çok geniş bir alana sahip olmuş, kendisine özgü, hükmü kendisinden sonra da sürecek yasalar (kanunlar) ortaya koymuştur.Moğolistan çıkışlı Cengiz Han Müslüman değildi. Kimi tarihçilere göre dünyaya gelmiş hükümdarlarının en zalimlerindendi, kimine göre çok disiplinli ve anlayışlı bir kağandı.Cengiz Han 13. yüzyılda yaşamıştır. Hristiyan ülkeleri zapt ettiği gibi, Müslümanların ülkelerini de zapt etmiş ve kendi yasalarını işletmiş, bunun yanında, yörenin âdetlerine, şer'î anlayışlarına ilişmemiştir.Tarihin akışını değiştiren bir hükümdar olan Cengiz Han'ın hayatını, kağan oluşunu, kendisinden sonrakilere bıraktığı muazzam mirası, kitabımızda, kaynaklara dayanarak, şimdiye kadar ortaya konulardan farklı özlü bir şekilde anlattık.Umuyoruz ki, okuyucunun ufku açılacak ve Cengiz Han imajı yerli yerine oturacaktır. (Tanıtım Bülteninden)",128,,2016,Türkçe,9786059960694
2356,https://i.idefix.com/cache/500x400-0/originals/0001909629001-1.jpg,Mimar Sinan,Yavuz Bahadıroğlu,,Ensar Neşriyat,"32,85 TL",Mimar Sinan Kitap Açıklaması,"
Mimar Sinan'ın camileri olağanüstü bir bütünsellik içermektedir. Mermeri sanatla, sanatı hayatla buluşturur. Büyülenmeye avluda başlarsınız. Gözlerinizi alamayacağınız güzelliklere tanıklık ederken, tarihin kokusunu en derinlerde hissedersiniz. Mimari üslubunun kendine has olması, onu diğerlerinden ayıran en mühim husustur. O şaşkınlık ve hayranlık deminde, kapıya ve pencerelere bakarsanız, pencerelerle duvarların büyüleyici uyumunu, kündekârı kapının kubbelere yükselişini, kudret eliyle serpiştirilmiş hissini veren çil çil kubbelerin yer yer minareleşip gözü hiç rahatsız etmeden sonsuzluğa ulaşımına şahit olacaksınız. Sonra, Yahya Kemal'in şiirinin içine girer gibi, camiye girin, kürsünün mihrapla, mihrabın minberle, hem birbirinden bu kadar farklı ve bağımsız, hem birbirine bu kadar yakın, böylesine derin ve huzurlu bir iç içeliğin nasıl sağlandığını düşünün... Kubbelerdeki sadelikle duvarlardaki renk cümbüşünün zıt gibi duran karakterlerinde Sinan'ın ruh halini çözmeye çalışın. İmkânsıza âşık olan dehâ, her eserinde imkânsızı denemiş ve gerçek hayatta yapamadığını yapıp zıtların estetik uyumunu yakalamıştır!Ve minel aşk!Unutmayın: Sanat, sonsuzun ve aşkın adıdır.
 
(Tanıtım Bülteninden)
 
",192,"13,5 x 21",2021,Türkçe,9786257320054
2357,https://i.idefix.com/cache/500x400-0/originals/0000000543266-1.jpg,Şia'da Usuliliğin Doğuşu ve Şeyh Müfid,Halil İbrahim Bulut,,Araştırma Yayıncılık,"88,0 TL",Şia'da Usuliliğin Doğuşu ve Şeyh Müfid Kitap Açıklaması,"
",351,,2013,Türkçe,9786054495276
2358,https://i.idefix.com/cache/500x400-0/originals/0001926757001-1.jpg,Üniversiteyi Gıda Sanayi İle Buluşturan Akademisyen,Mehmet Pala,,Doğan Solibri,"29,9 TL",Üniversiteyi Gıda Sanayi İle Buluşturan Akademisyen Kitap Açıklaması,"
Bir toplumun –kumaşa benzetilerek– dokusu denilebilecek niteliği içinde yer alan insanları, o toplumun en önemli varlıkları (assets) sayılmalıdır. Toplumumuzun da, benim yaşam ve gözlem alanımla sınırlı olmak kaydıyla tanıma onuruna erebildiğim öyle insanları var. Onlardan biri Prof. Dr. Mehmet Pala’dır.
Bu kitap bana birçok şey anlattı. Bunların birisi de her otobiyografinin (zihinsel mal bildiriminin) sadece kişilerin kendilerince yazılmasının yetmeyebileceği; aynı zamanda bir şahidin de, imzasıyla, yazılanları doğrulaması gerektiğidir.
Ben de imzamı şahit olarak gönül rahatlığıyla ve onur duyarak atıyorum.M. Tınaz Titiz
Ankara Hasanoğlan’da doğan Mehmet Pala, A. Ü. Ziraat Fakültesi’ni bitirdikten sonra Tarım Bakanlığı’nın yurtdışı doktora sınavını kazandı. Sekiz yıl süren zorlu bir mücadele sonunda Berlin Teknik Üniversitesi’nde önce “Gıda Mühendisliği” öğrenimi gördü, ardından da doktorasını tamamladı. Yurda döndükten sonra, Ege Üniversitesi başta olmak üzere çeşitli üniversitelerde akademik çalışmalarını sürdürdü.
TÜBİTAK Marmara Araştırma Merkezi’nde on yıl süren Beslenme ve Gıda Teknolojisi bölüm başkanlığı döneminde çok sayıda ulusal ve uluslararası projeyi başarıyla yürüttü; eğitim programları düzenledi. Yirmi yılı aşkın bir süre, üniversiteyle eş zamanlı olarak, gıda sanayi şirketlerinde üst düzey yöneticilik yaptı. Üniversite ile iş dünyasının bütünleşmesi için büyük çaba harcadı. Bakan danışmanlığı yaptı. Toplumun bilinçlenmesi için TEMA Vakfı gibi birçok sivil toplum kuruluşunda ve TV programlarında aktif görev aldı.
Üniversiteden mezun olduğunda, henüz 21 yaşındayken, ülkenin kalkınması ve refahı için çok çalışacağına, doğruluktan ayrılmayacağına ve mücadeleden yılmayacağına dair kendi kendine imzalı taahhütte bulundu. Bu kitapta Mehmet Pala, öğrenim hayatında, çalıştığı kuruluşlarda yaşadıklarını, her biri başlı başına önem taşıyan birçok olaya ilişkin gözlemlerini ve acı-tatlı dene-yimlerini okuyucuyla paylaşıyor. Yaşamda anlam arayan, değer üretmek için durmadan çalışan ve amacından asla vazgeçmeyen bir üniversite hocasının yaşam öyküsünü farklı boyutlarıyla ortaya koyuyor.
 
(Tanıtım Bülteninden)
 
",536,"13,5 x 21",2021,Türkçe,9786050983708
2359,https://i.idefix.com/cache/500x400-0/originals/0001891326001-1.jpg,Ekber Şah,André Wink,Uğur Gezen,VakıfBank Kültür Yayınları,"29,4 TL",Ekber Şah Kitap Açıklaması,"
Hindistan’ın ortaçağ ve yeniçağ tarihine dair zihin açıcı kitaplarıyla tanınan Wisconsin Üniversitesi öğretim üyesi André Wink, Güney Asya İslam tarihinin en önemli dönemlerinden birine, bölge tarihinin en önemli insanlarından biri olan Ekber Şah (1542-1605) üzerinden bakıyor. Kitap Ekber Şah’ın içine doğduğu dünyayı ustalıkla tasvir edip Babür İmparatorluğunun tarihsel arka planını verdikten sonra Ekber’in çocukluğundan tahta çıkışına, iktidar mücadelelerinden cihan hükümdarlığı iddiasına dek bütünlüklü bir anlatım sunuyor. Wink’in çalışması sadece Ekber Şah’ın yarım yüzyıllık görkemli hükümdarlığını değil, bölgesel gelişmeler ışığında hem Babür İmparatorluğunun altın çağını hem de Hint alt-kıtasının yüzyıllar içindeki tarihsel serüvenini de aydınlatmakta. Literatürdeki en güncel Ekber Şah biyografisi olma özelliğini taşıyan bu çalışma sadece akademik uzmanların değil, dünya tarihine meraklı herkesin kütüphanesinde yer almaya değer bir kaynak…
 
(Tanıtım Bülteninden)
 
",,,2020,Türkçe,9786057947697
2360,https://i.idefix.com/cache/500x400-0/originals/0000000472320-1.jpg,Mehmet Akif Bütün Eserleri 10,Mehmet Akif Ersoy," Ezel Erverdi  ,",Dergah Yayınları,"26,6 TL",Mehmet Akif Bütün Eserleri 10 Kitap Açıklaması,"
",95,,1998,Türkçe,9789759952655
2361,https://i.idefix.com/cache/500x400-0/originals/0001802927001-1.jpg,İcatlarım,Nikola Tesla,,İkilem,"17,55 TL",İcatlarım Kitap Açıklaması,"
Düşünmek için aklı başında, derin düşünmek için oldukça deli olmalısın. Tesla zamanın ötesinde bir insan. Belki de bizim zamanımızın bile ötesinde... 100 yıl önceki öngörülerinin bazılarının hâlâ anlaşılamamış olması belki de şaşırtıcı değil Radyodan kablosuz elektriğe günümüzde kullandığımız binlerce teknolojinin mucidi Nikola Tesla, yaptığı her şeyi bilinçli bir şekilde, düşünerek, çokça düşünerek, sürekli hayal ederek yapmıştı. Çorba içtiği kasenin, yemek yediği tabağın hacmini hesaplamadan yediğinden tat alamadığını, sabah üçten gece on bire kadar ders çalıştığını, öğretmenlerinin ailesine gönderdiği mektuplarda ""eğer okuldan alınmazsa çok ders çalışmaktan öleceğini"" yazdığını, bir düzine dil bildiğini, 1898 yılında kendi haline bırakıldığında kendi hareketlerine karar verme dahil birçok işlem yapabilen otomobil fikrini ortaya attığını ve daha fazlasını bu kendi yazdığı eserle keşfetme fırsatı bulacaksınız.
(Tanıtım Bülteninden)
 
",,"13,5 x 21",2019,,9786056895326
